genes,signedlogP
Oarb_101366_c0_g1,0.0989936112690518
Oarb_101373_c0_g1,0.71769162492987
Oarb_101384_c0_g1,2.14613200544982
Oarb_101388_c0_g1,-0.92497331748961
Oarb_101388_c0_g2,-0.170520906696427
Oarb_101390_c0_g1,0.376944395651091
Oarb_101409_c0_g1,1.4399067143101
Oarb_101409_c1_g1,0.696430271984609
Oarb_101409_c1_g2,0.0520142812399973
Oarb_101414_c0_g1,0.387121180919603
Oarb_101417_c1_g1,0.107705847881661
Oarb_101417_c1_g2,-1.45772128811878
Oarb_101424_c0_g1,0.967359716009027
Oarb_101426_c0_g1,-2.77307406904192
Oarb_101433_c2_g1,-0.460987973992966
Oarb_101433_c2_g2,0.776893040346141
Oarb_101435_c0_g1,2.20659740882375
Oarb_101440_c0_g2,0.231098299325783
Oarb_101442_c3_g1,-1.03247296054634
Oarb_101442_c3_g3,-0.437236528714562
Oarb_101443_c3_g1,0.860476145171122
Oarb_101453_c0_g1,-0.900447417233075
Oarb_101461_c3_g1,0.307651840143997
Oarb_101461_c6_g1,-6.77932053645844
Oarb_101473_c0_g1,0.192178650336294
Oarb_101476_c0_g1,0.295324322907528
Oarb_101483_c0_g1,2.37753842829078
Oarb_101490_c0_g1,0.238220080540449
Oarb_101507_c0_g2,0.445166211839607
Oarb_101508_c0_g1,-0.962729134518024
Oarb_101508_c0_g2,-1.37841074178248
Oarb_101513_c2_g1,2.36332986514532
Oarb_101516_c1_g2,0.523227361323798
Oarb_101535_c0_g1,0.393635436280978
Oarb_101564_c0_g1,0.123073588633042
Oarb_101571_c1_g1,-0.46184885945159
Oarb_101575_c0_g1,0.0542488377684732
Oarb_101581_c4_g1,0.0545940010618176
Oarb_101584_c0_g1,0.221986342270358
Oarb_101585_c0_g1,-1.06630153354783
Oarb_101589_c0_g1,0.577123575302966
Oarb_101614_c2_g1,-0.240009089820249
Oarb_101615_c0_g2,-1.78779623291095
Oarb_101618_c0_g2,-0.788849347196235
Oarb_101630_c1_g1,-0.760241347550707
Oarb_101630_c1_g2,-0.16845391747664
Oarb_101638_c0_g2,0.549549613103878
Oarb_101647_c0_g1,0.592314156867386
Oarb_101655_c1_g1,0.213809306313416
Oarb_101658_c3_g2,2.54060446669969
Oarb_101659_c3_g1,1.96567039007454
Oarb_101669_c0_g1,-0.0219341376398994
Oarb_101670_c0_g1,0.381494080624672
Oarb_101671_c3_g1,0.736565022360271
Oarb_101672_c1_g1,-0.463350354148845
Oarb_101684_c1_g2,0.0178130377621672
Oarb_101684_c2_g1,0.523214846785469
Oarb_101687_c0_g1,0.859132644566461
Oarb_101700_c0_g2,-0.2779120374877
Oarb_101729_c0_g1,-0.554646120331044
Oarb_101730_c0_g1,0.563710426972931
Oarb_101736_c0_g2,1.58517073036303
Oarb_101738_c4_g2,0.215536444808232
Oarb_101749_c0_g1,-0.118795755998866
Oarb_101749_c0_g2,0.07446786092701
Oarb_101749_c0_g4,-0.744165664591424
Oarb_101762_c0_g1,-0.366939776689434
Oarb_101763_c0_g1,-1.7546470485564
Oarb_101765_c1_g1,0.475391828179607
Oarb_101765_c1_g2,0.0980134449029254
Oarb_101770_c0_g1,1.0866035434685
Oarb_101775_c0_g1,-0.2282978512381
Oarb_101781_c0_g1,-0.882496088761404
Oarb_101787_c1_g1,-0.468248641025446
Oarb_101789_c0_g1,0.000742818313761407
Oarb_101792_c1_g1,-1.04680067803678
Oarb_101810_c0_g2,-0.55655505677663
Oarb_101812_c0_g1,0.719719727334182
Oarb_101815_c0_g1,-1.6203720237919
Oarb_101818_c4_g2,1.38610528121071
Oarb_101820_c0_g1,1.62170531649633
Oarb_101821_c0_g1,-0.870574562463231
Oarb_101827_c0_g1,0.496653160171691
Oarb_101833_c0_g1,-0.0314717923877655
Oarb_101834_c6_g2,-0.302080702971266
Oarb_101835_c0_g1,0.0715748276371273
Oarb_101836_c0_g1,2.19312036033586
Oarb_101839_c1_g1,0.620682961800228
Oarb_101852_c0_g1,-0.675949670717744
Oarb_101853_c0_g1,-1.01968698783762
Oarb_101864_c0_g1,-0.385657841496565
Oarb_101870_c0_g1,-0.517303915383428
Oarb_101883_c0_g1,0.429543728740948
Oarb_101883_c0_g2,0.488227912471682
Oarb_101892_c0_g3,1.68028872680181
Oarb_101895_c0_g1,1.29097770148844
Oarb_101903_c0_g2,-0.554056498775873
Oarb_101911_c0_g1,0.539388755588221
Oarb_101917_c3_g1,-0.277908990882719
Oarb_101931_c0_g1,-2.55430227168464
Oarb_101934_c1_g2,-0.577991193838486
Oarb_101934_c1_g3,-0.578295033228093
Oarb_101938_c0_g2,-0.430510369823334
Oarb_101940_c0_g2,0.613218325864747
Oarb_101942_c3_g1,0.938706477578269
Oarb_101945_c0_g1,0.522613081060332
Oarb_101955_c0_g2,31.3762625987744
Oarb_101961_c0_g1,0.544999413854916
Oarb_101962_c0_g1,-0.30467219946699
Oarb_101978_c1_g1,-0.395167709195402
Oarb_101980_c0_g1,-2.17405561807806
Oarb_101987_c0_g1,-0.0220743915321918
Oarb_101989_c0_g1,-2.69543314967981
Oarb_101997_c0_g1,1.69123971873043
Oarb_101997_c0_g3,0.857740581315223
Oarb_102000_c0_g1,0.725906159119017
Oarb_102002_c0_g1,-0.945039748145484
Oarb_102006_c0_g1,0.518734765548453
Oarb_102018_c0_g1,-0.595915188650889
Oarb_102036_c0_g1,-0.0484016839864144
Oarb_102050_c0_g1,2.80934654560966
Oarb_102054_c0_g2,0.265467412053374
Oarb_102056_c0_g1,-0.823505227354446
Oarb_102060_c2_g1,1.32863767027995
Oarb_102064_c1_g1,1.1341762581155
Oarb_102069_c0_g1,-1.52165440914706
Oarb_102069_c0_g2,-2.89850816126258
Oarb_102069_c0_g3,-0.644964093008437
Oarb_102070_c1_g1,0.393807381935253
Oarb_102070_c1_g3,1.80599356609966
Oarb_102072_c3_g1,0.253606469190356
Oarb_102086_c0_g1,0.082057714279164
Oarb_102097_c0_g1,0.180510551458387
Oarb_102097_c0_g2,-0.133273823381803
Oarb_102105_c1_g1,1.28288353531705
Oarb_102109_c0_g1,-0.111070279423589
Oarb_102110_c0_g1,2.01034563413672
Oarb_102113_c0_g1,-0.359123357072063
Oarb_102120_c1_g1,-1.25132885701823
Oarb_102123_c0_g1,0.0407775310366222
Oarb_102127_c0_g1,1.35537643478228
Oarb_102132_c3_g1,-0.919834458778184
Oarb_102133_c1_g1,0.307816825438357
Oarb_102135_c0_g1,0.905050357499813
Oarb_102139_c0_g1,-1.30780148673672
Oarb_102140_c0_g1,1.80430594546976
Oarb_102142_c0_g1,0.813080868743968
Oarb_102144_c0_g1,-2.50341184731997
Oarb_102145_c0_g2,0.223365001359823
Oarb_102151_c0_g1,6.38992548121995
Oarb_102158_c0_g1,-1.5391014211216
Oarb_102159_c2_g1,0.711007134482074
Oarb_102163_c0_g1,-0.354631440758183
Oarb_102164_c2_g1,-0.580422968814356
Oarb_102164_c3_g2,-2.02065676238123
Oarb_102164_c3_g3,-1.55414980052191
Oarb_102171_c0_g1,-0.303622060468432
Oarb_102177_c0_g1,0.0595763847253584
Oarb_102177_c0_g2,1.6197401471296
Oarb_102178_c0_g1,0.549665566151663
Oarb_102183_c3_g1,0.994677980085773
Oarb_102184_c1_g1,-0.903878609025598
Oarb_102185_c2_g1,0.756514811972711
Oarb_102197_c3_g1,-0.699438292985698
Oarb_102209_c1_g1,-2.59197245995544
Oarb_102217_c0_g1,-1.4287620130887
Oarb_102234_c3_g3,0.17379332995041
Oarb_102238_c4_g1,1.7337286256749
Oarb_102244_c0_g2,-2.06828318048755
Oarb_102246_c0_g1,0.945929249328241
Oarb_102252_c0_g1,0.980987749385879
Oarb_102258_c0_g1,0.585860710362052
Oarb_102263_c0_g1,-0.313164597075118
Oarb_102270_c0_g1,-2.03955349575357
Oarb_102273_c2_g2,-0.332620904130153
Oarb_102276_c0_g1,-0.98570500355831
Oarb_102277_c1_g1,-0.578753020703497
Oarb_102283_c6_g1,1.43218532930936
Oarb_102289_c0_g1,0.121721361866799
Oarb_102289_c0_g2,0.18707643508652
Oarb_102291_c0_g1,0.680197708944077
Oarb_102296_c0_g1,-1.31094213828057
Oarb_102297_c0_g1,-0.13554587318491
Oarb_102299_c0_g1,-1.6591397666303
Oarb_102301_c3_g1,0.456605184046373
Oarb_102302_c0_g1,-0.331415978944938
Oarb_102307_c0_g1,0.352692667730703
Oarb_102308_c0_g1,-0.297243673308616
Oarb_102317_c0_g2,-1.0358185914768
Oarb_102324_c0_g1,-0.685523134232214
Oarb_102324_c0_g2,-0.832608494444678
Oarb_102331_c0_g1,0.114892513440011
Oarb_102335_c0_g1,1.65485251959935
Oarb_102335_c2_g1,2.08165034956498
Oarb_102342_c0_g1,0.0821498014297828
Oarb_102344_c1_g1,0.169363818779311
Oarb_102344_c2_g1,-0.266418182207655
Oarb_102348_c0_g1,0.0676987615382638
Oarb_102348_c0_g3,0.441488457055691
Oarb_102360_c0_g1,0.545061845757203
Oarb_102367_c0_g1,0.215555197778365
Oarb_102370_c0_g1,-3.53937818686223
Oarb_102380_c0_g1,-2.4960863006187
Oarb_102382_c3_g1,1.39413092500209
Oarb_102387_c0_g1,1.43238231124316
Oarb_102394_c1_g1,-2.69492883160173
Oarb_102401_c0_g1,1.31953082795277
Oarb_102403_c0_g1,-0.891688667928104
Oarb_102404_c2_g2,0.0555782103954229
Oarb_102407_c3_g3,-1.14988727938032
Oarb_102426_c0_g1,-1.70112148916056
Oarb_102432_c0_g1,-0.0413630937655178
Oarb_102440_c0_g1,-0.0863452762974214
Oarb_102446_c2_g1,0.765006109284299
Oarb_102450_c1_g1,-1.97969576882193
Oarb_102450_c1_g2,-0.941812357130977
Oarb_102459_c2_g1,0.397658505122407
Oarb_102463_c3_g1,0.372423620728876
Oarb_102465_c0_g1,-1.2377237327393
Oarb_102475_c0_g1,-1.94746023393087
Oarb_102476_c0_g1,1.30979927735202
Oarb_102476_c0_g2,2.41810676801173
Oarb_102477_c2_g1,1.48540280721091
Oarb_102478_c3_g1,1.16490337041344
Oarb_102483_c1_g2,-0.102876409109633
Oarb_102485_c1_g2,1.46363142792711
Oarb_102487_c2_g12,-2.6406324966906
Oarb_102492_c0_g1,-0.804658037985373
Oarb_102492_c0_g2,-0.442268707786481
Oarb_102495_c0_g2,0.852757442045703
Oarb_102498_c0_g1,-5.44037942460726
Oarb_102513_c3_g2,-0.0701053843426858
Oarb_102517_c9_g1,-0.0141410112391281
Oarb_102520_c2_g2,1.58010153333021
Oarb_102521_c0_g1,-5.39037764634063
Oarb_102521_c0_g3,-3.36218589289823
Oarb_102531_c2_g1,-0.0954546705232117
Oarb_102538_c0_g1,-0.238977399580457
Oarb_102538_c0_g5,0.363171908458223
Oarb_102546_c0_g1,1.07058028973989
Oarb_102548_c0_g1,0.0143295564189467
Oarb_102559_c1_g1,-2.16431953438557
Oarb_102561_c0_g1,-1.73240127910575
Oarb_102562_c5_g1,2.79046703135697
Oarb_102563_c8_g2,0.115684183082475
Oarb_102564_c0_g1,-0.216455620855458
Oarb_102567_c0_g1,0.55632343413946
Oarb_102569_c0_g1,-2.59196368566049
Oarb_102570_c0_g1,-1.36660494311338
Oarb_102571_c0_g1,0.0841848896602344
Oarb_102572_c1_g1,0.114955620244683
Oarb_102573_c0_g2,-0.672276251280158
Oarb_102577_c2_g1,7.14000613400417
Oarb_102578_c6_g1,0.129955534020538
Oarb_102578_c7_g1,0.501139143266522
Oarb_102591_c0_g1,-1.81441184301761
Oarb_102591_c0_g2,-0.803549182826602
Oarb_102591_c2_g1,-0.440468757125607
Oarb_102591_c2_g2,0.177262224565564
Oarb_102592_c0_g2,-1.87670924562814
Oarb_102596_c5_g1,-1.11668713962856
Oarb_102597_c2_g3,-1.76621079504698
Oarb_102604_c0_g1,-3.28766592375142
Oarb_102606_c3_g1,1.11776628688794
Oarb_102607_c3_g1,-1.16209367151366
Oarb_102607_c4_g1,-1.05791844911609
Oarb_102610_c2_g2,1.44187958293597
Oarb_102634_c1_g1,0.0124657092105373
Oarb_102638_c0_g1,-0.865784332117445
Oarb_102648_c3_g2,-0.534670823225219
Oarb_102650_c3_g3,3.7989893198263
Oarb_102651_c3_g1,0.00894113338752781
Oarb_102651_c4_g1,-0.0486188632983578
Oarb_102653_c0_g2,-1.37946917147411
Oarb_102660_c1_g2,0.186319610381347
Oarb_102665_c1_g1,-0.867109799681425
Oarb_102666_c2_g1,-1.36525592220211
Oarb_102680_c0_g1,0.207173156000625
Oarb_102680_c1_g3,0.706894080056084
Oarb_102682_c5_g1,1.16818443005258
Oarb_102690_c0_g1,-0.669572138512053
Oarb_102703_c0_g1,-1.33151549782528
Oarb_102704_c3_g1,1.05473797966298
Oarb_102707_c0_g2,-0.58292388221695
Oarb_102713_c6_g1,1.96885344963737
Oarb_102714_c0_g1,5.51079907994183
Oarb_102718_c2_g1,-3.25078473428879
Oarb_102718_c2_g4,-2.00218167993523
Oarb_102720_c1_g1,-2.19245809589538
Oarb_102740_c0_g1,2.0598699406764
Oarb_102742_c0_g1,-0.814456926893964
Oarb_102743_c0_g1,-0.100165799189496
Oarb_102744_c0_g1,0.474657969437423
Oarb_102748_c2_g1,0.691713435507423
Oarb_102749_c3_g1,1.20263438090949
Oarb_102751_c1_g1,0.505537511523492
Oarb_102755_c0_g1,2.71932086892304
Oarb_102755_c0_g3,-0.15758370075427
Oarb_102756_c3_g4,0.169590764778092
Oarb_102761_c0_g1,-0.225170377219072
Oarb_102762_c2_g1,0.244704663016918
Oarb_102764_c1_g4,0.0184224803004586
Oarb_102765_c7_g1,-0.721987480548528
Oarb_102766_c2_g1,0.390321086634516
Oarb_102767_c0_g1,-0.863379584531739
Oarb_102779_c1_g1,0.822362901860382
Oarb_102779_c2_g1,-0.109725712087831
Oarb_102785_c8_g1,-0.138121129394485
Oarb_102786_c7_g1,2.14435761072109
Oarb_102809_c0_g1,0.0297075134557638
Oarb_102810_c1_g2,-2.05924614126908
Oarb_102812_c0_g1,0.155325518274823
Oarb_102812_c0_g2,-0.990361567481796
Oarb_102823_c3_g1,0.449288262834922
Oarb_102827_c0_g1,-0.88224191296148
Oarb_102828_c3_g1,-0.215402348565976
Oarb_102832_c4_g1,0.582774620872379
Oarb_102833_c4_g1,0.423050418217613
Oarb_102834_c0_g1,-1.30497818570992
Oarb_102840_c0_g1,-1.18600489229189
Oarb_102842_c0_g1,-0.049202108789759
Oarb_102846_c0_g1,0.154777194732518
Oarb_102850_c0_g1,0.500477189479107
Oarb_102862_c7_g1,0.365798102132459
Oarb_102866_c0_g2,0.856052447103328
Oarb_102868_c2_g1,1.51799277507811
Oarb_102876_c3_g1,1.17410147754037
Oarb_102881_c0_g2,-4.97427686939987
Oarb_102892_c8_g1,-0.670653304510795
Oarb_102898_c0_g1,0.562466138308866
Oarb_102899_c1_g2,1.22581192786309
Oarb_102900_c0_g1,-0.483280367662994
Oarb_102902_c1_g1,-0.0840033060115071
Oarb_102902_c1_g2,0.269998583730456
Oarb_102912_c0_g1,-3.44639430940653
Oarb_102917_c4_g2,-1.4938819256073
Oarb_102921_c7_g2,0.559874125960277
Oarb_102926_c0_g1,0.288146336522197
Oarb_102928_c0_g1,-1.04257744432169
Oarb_102936_c0_g1,0.0039646893551778
Oarb_102936_c1_g1,-1.88285440193975
Oarb_102938_c2_g2,-0.206875597204397
Oarb_102944_c3_g1,0.339099202968736
Oarb_102948_c0_g1,-2.29013591875426
Oarb_102954_c4_g1,-0.766457232951053
Oarb_102957_c6_g2,0.724865274067594
Oarb_102966_c1_g1,-0.565305578167862
Oarb_102966_c2_g1,0.307521471809265
Oarb_102972_c7_g1,-0.739603833613168
Oarb_102972_c7_g2,-0.0669403395469326
Oarb_102977_c0_g1,4.49133776128832
Oarb_102983_c0_g1,-3.55240670172077
Oarb_102990_c2_g1,-0.555165921054253
Oarb_102995_c0_g1,0.568040386368216
Oarb_102999_c0_g2,0.948323523926168
Oarb_103001_c4_g1,-0.0535202174557561
Oarb_103003_c0_g1,-1.27064576771173
Oarb_103004_c1_g3,-0.284320416698991
Oarb_103004_c1_g4,-3.57855469338277
Oarb_103004_c1_g6,-1.54052961975077
Oarb_103009_c1_g1,-0.17023111858679
Oarb_103010_c1_g1,-0.55863458763671
Oarb_103011_c7_g3,-1.81162224426102
Oarb_103012_c3_g3,0.899250460776097
Oarb_103012_c4_g1,0.602416643477501
Oarb_103012_c7_g2,1.08648807503551
Oarb_103015_c1_g5,-1.81229750543897
Oarb_103035_c3_g2,-0.127559902959957
Oarb_103044_c4_g1,-0.956449118506956
Oarb_103044_c4_g4,-2.05035674551262
Oarb_103048_c0_g1,0.478760766467441
Oarb_103048_c1_g1,-1.41695338370176
Oarb_103050_c0_g1,-1.11361237898713
Oarb_103053_c6_g1,-0.00739780614412661
Oarb_103055_c2_g1,-1.95412437961293
Oarb_103057_c1_g3,1.01291433081692
Oarb_103067_c6_g2,0.98983308598369
Oarb_103068_c1_g1,0.0298063082696492
Oarb_103074_c1_g2,-2.07694865831655
Oarb_103075_c2_g3,-1.61590451096927
Oarb_103078_c1_g1,-2.22434295354165
Oarb_103081_c1_g2,0.136978319954544
Oarb_103082_c1_g1,-1.20001641408878
Oarb_103085_c4_g1,0.480126004220338
Oarb_103094_c5_g1,0.590294085004703
Oarb_103096_c1_g1,0.383218775231456
Oarb_103103_c0_g1,-0.852892519220983
Oarb_103103_c0_g2,-1.95854220492993
Oarb_103113_c2_g1,-0.45481116623862
Oarb_103115_c0_g1,-0.835286629161355
Oarb_103118_c0_g4,-4.32657725272552
Oarb_103119_c1_g1,-0.97503521749548
Oarb_103122_c1_g2,-1.25418821418923
Oarb_103124_c2_g1,-0.229970251572828
Oarb_103126_c0_g1,-0.199967058432755
Oarb_103130_c1_g1,-0.509361628411338
Oarb_103145_c1_g1,-4.05997441355356
Oarb_103153_c0_g2,-1.68989219838832
Oarb_103155_c1_g1,0.472635740672843
Oarb_103156_c3_g1,-2.87284525254882
Oarb_103159_c0_g1,0.10729429991984
Oarb_103162_c6_g1,2.58284558153299
Oarb_103166_c2_g1,-0.237937333475011
Oarb_103169_c0_g1,-0.110534224072261
Oarb_103175_c0_g3,-0.018776032189247
Oarb_103179_c4_g1,0.542619320519739
Oarb_103183_c4_g1,-1.95707821829121
Oarb_103184_c1_g1,0.334446192274207
Oarb_103186_c3_g1,1.60398789355656
Oarb_103188_c5_g2,1.26511626018241
Oarb_103203_c2_g2,0.127485417789743
Oarb_103204_c2_g1,0.0286846473899401
Oarb_103214_c2_g1,-2.59209493413725
Oarb_103217_c1_g1,-0.115849415522743
Oarb_103217_c1_g2,-0.831240074274062
Oarb_103217_c1_g5,-0.384834411688373
Oarb_103218_c1_g1,0.105847882319979
Oarb_103222_c4_g1,-0.368129427085154
